sign_id,ratio,k,n_injected,injected_idx,injected_frames,n_detected,detected_idx,detected_frames,detect_precision,detect_recall,err_m,fallback
124,0.2,15,3,0|5|10,2011_09_30_drive_0027_0000000608|2011_09_30_drive_0027_0000000613|2011_09_30_drive_0027_0000000618,3,0|1|10,2011_09_30_drive_0027_0000000608|2011_09_30_drive_0027_0000000609|2011_09_30_drive_0027_0000000618,0.667,0.667,1.096,0
125,0.2,15,3,10|11|14,2011_09_30_drive_0027_0000000618|2011_09_30_drive_0027_0000000619|2011_09_30_drive_0027_0000000623,3,10|11|14,2011_09_30_drive_0027_0000000618|2011_09_30_drive_0027_0000000619|2011_09_30_drive_0027_0000000623,1.0,1.0,0.942,0
126,0.2,27,5,2|11|21|24|25,2011_09_30_drive_0027_0000000616|2011_09_30_drive_0027_0000000626|2011_09_30_drive_0027_0000000647|2011_09_30_drive_0027_0000000650|2011_09_30_drive_0027_0000000651,3,11|24|25,2011_09_30_drive_0027_0000000626|2011_09_30_drive_0027_0000000650|2011_09_30_drive_0027_0000000651,1.0,0.6,2.092,0
127,0.2,7,1,6,2011_09_30_drive_0027_0000000865,3,1|4|6,2011_09_30_drive_0027_0000000860|2011_09_30_drive_0027_0000000863|2011_09_30_drive_0027_0000000865,0.333,1.0,0.956,0
130,0.2,16,3,2|6|15,2011_09_30_drive_0027_0000000996|2011_09_30_drive_0027_0000001000|2011_09_30_drive_0027_0000001009,3,2|4|15,2011_09_30_drive_0027_0000000996|2011_09_30_drive_0027_0000000998|2011_09_30_drive_0027_0000001009,0.667,0.667,2.383,0
132,0.2,7,1,6,2011_09_30_drive_0028_0000000069,3,1|3|6,2011_09_30_drive_0028_0000000062|2011_09_30_drive_0028_0000000064|2011_09_30_drive_0028_0000000069,0.333,1.0,1.186,0
138,0.2,9,2,3|7,2011_09_30_drive_0028_0000001864|2011_09_30_drive_0028_0000001872,3,3|6|7,2011_09_30_drive_0028_0000001864|2011_09_30_drive_0028_0000001870|2011_09_30_drive_0028_0000001872,0.667,1.0,4.087,0
139,0.2,7,1,5,2011_09_30_drive_0028_0000001872,3,3|5|6,2011_09_30_drive_0028_0000001868|2011_09_30_drive_0028_0000001872|2011_09_30_drive_0028_0000001874,0.333,1.0,1.036,0
141,0.2,15,3,1|7|14,2011_09_30_drive_0028_0000002475|2011_09_30_drive_0028_0000002482|2011_09_30_drive_0028_0000002489,3,1|7|14,2011_09_30_drive_0028_0000002475|2011_09_30_drive_0028_0000002482|2011_09_30_drive_0028_0000002489,1.0,1.0,5.171,0
142,0.2,12,2,0|8,2011_09_30_drive_0028_0000002484|2011_09_30_drive_0028_0000002494,3,0|8|11,2011_09_30_drive_0028_0000002484|2011_09_30_drive_0028_0000002494|2011_09_30_drive_0028_0000002501,0.667,1.0,1.138,0
144,0.2,11,2,2|6,2011_09_30_drive_0028_0000002571|2011_09_30_drive_0028_0000002575,3,2|6|8,2011_09_30_drive_0028_0000002571|2011_09_30_drive_0028_0000002575|2011_09_30_drive_0028_0000002577,0.667,1.0,2.506,0
146,0.2,7,1,2,2011_09_30_drive_0028_0000002598,3,0|1|2,2011_09_30_drive_0028_0000002596|2011_09_30_drive_0028_0000002597|2011_09_30_drive_0028_0000002598,0.333,1.0,2.231,0
147,0.2,8,2,5|7,2011_09_30_drive_0028_0000002889|2011_09_30_drive_0028_0000002893,3,1|5|7,2011_09_30_drive_0028_0000002881|2011_09_30_drive_0028_0000002889|2011_09_30_drive_0028_0000002893,0.667,1.0,0.998,0
148,0.2,11,2,5|10,2011_09_30_drive_0028_0000002975|2011_09_30_drive_0028_0000002985,3,5|8|10,2011_09_30_drive_0028_0000002975|2011_09_30_drive_0028_0000002981|2011_09_30_drive_0028_0000002985,0.667,1.0,0.634,0
151,0.2,8,2,1|7,2011_09_30_drive_0028_0000002969|2011_09_30_drive_0028_0000002979,3,0|1|7,2011_09_30_drive_0028_0000002968|2011_09_30_drive_0028_0000002969|2011_09_30_drive_0028_0000002979,0.667,1.0,0.741,0
153,0.2,10,2,0|8,2011_09_30_drive_0028_0000003216|2011_09_30_drive_0028_0000003228,3,0|8|9,2011_09_30_drive_0028_0000003216|2011_09_30_drive_0028_0000003228|2011_09_30_drive_0028_0000003230,0.667,1.0,0.358,0
156,0.2,10,2,2|6,2011_09_30_drive_0028_0000003458|2011_09_30_drive_0028_0000003462,3,1|2|6,2011_09_30_drive_0028_0000003457|2011_09_30_drive_0028_0000003458|2011_09_30_drive_0028_0000003462,0.667,1.0,3.585,0
157,0.2,10,2,1|9,2011_09_30_drive_0028_0000003462|2011_09_30_drive_0028_0000003470,3,1|3|9,2011_09_30_drive_0028_0000003462|2011_09_30_drive_0028_0000003464|2011_09_30_drive_0028_0000003470,0.667,1.0,0.683,0
159,0.2,8,2,4|7,2011_09_30_drive_0028_0000003713|2011_09_30_drive_0028_0000003718,3,4|5|7,2011_09_30_drive_0028_0000003713|2011_09_30_drive_0028_0000003714|2011_09_30_drive_0028_0000003718,0.667,1.0,0.247,0
169,0.2,7,1,6,2011_09_30_drive_0028_0000004833,3,0|4|6,2011_09_30_drive_0028_0000004824|2011_09_30_drive_0028_0000004829|2011_09_30_drive_0028_0000004833,0.333,1.0,0.341,0
170,0.2,7,1,6,2011_09_30_drive_0028_0000004833,3,2|3|6,2011_09_30_drive_0028_0000004826|2011_09_30_drive_0028_0000004827|2011_09_30_drive_0028_0000004833,0.333,1.0,0.26,0
172,0.2,7,1,6,2011_09_30_drive_0028_0000004956,3,3|4|6,2011_09_30_drive_0028_0000004953|2011_09_30_drive_0028_0000004954|2011_09_30_drive_0028_0000004956,0.333,1.0,1.398,0
173,0.2,12,2,2|7,2011_09_30_drive_0028_0000004952|2011_09_30_drive_0028_0000004958,3,1|2|7,2011_09_30_drive_0028_0000004951|2011_09_30_drive_0028_0000004952|2011_09_30_drive_0028_0000004958,0.667,1.0,6.851,0
174,0.2,7,1,5,2011_09_30_drive_0028_0000004955,3,3|5|6,2011_09_30_drive_0028_0000004953|2011_09_30_drive_0028_0000004955|2011_09_30_drive_0028_0000004956,0.333,1.0,0.823,0
175,0.2,10,2,5|8,2011_09_30_drive_0028_0000005045|2011_09_30_drive_0028_0000005051,3,5|8|9,2011_09_30_drive_0028_0000005045|2011_09_30_drive_0028_0000005051|2011_09_30_drive_0028_0000005053,0.667,1.0,11.837,0
177,0.2,8,2,4|5,2011_09_30_drive_0033_0000000507|2011_09_30_drive_0033_0000000508,3,4|5|7,2011_09_30_drive_0033_0000000507|2011_09_30_drive_0033_0000000508|2011_09_30_drive_0033_0000000510,0.667,1.0,0.735,0
178,0.2,11,2,7|8,2011_09_30_drive_0033_0000000515|2011_09_30_drive_0033_0000000517,3,7|8|10,2011_09_30_drive_0033_0000000515|2011_09_30_drive_0033_0000000517|2011_09_30_drive_0033_0000000521,0.667,1.0,2.626,0
183,0.2,13,3,2|3|9,2011_09_30_drive_0033_0000001462|2011_09_30_drive_0033_0000001463|2011_09_30_drive_0033_0000001469,3,2|6|11,2011_09_30_drive_0033_0000001462|2011_09_30_drive_0033_0000001466|2011_09_30_drive_0033_0000001471,0.333,0.333,0.684,0
185,0.2,9,2,4|5,2011_09_30_drive_0033_0000001492|2011_09_30_drive_0033_0000001493,3,0|4|5,2011_09_30_drive_0033_0000001488|2011_09_30_drive_0033_0000001492|2011_09_30_drive_0033_0000001493,0.667,1.0,10.283,0
186,0.2,11,2,3|6,2011_09_30_drive_0034_0000000038|2011_09_30_drive_0034_0000000041,3,3|4|6,2011_09_30_drive_0034_0000000038|2011_09_30_drive_0034_0000000039|2011_09_30_drive_0034_0000000041,0.667,1.0,1.586,0
189,0.2,10,2,3|4,2011_09_30_drive_0034_0000000528|2011_09_30_drive_0034_0000000529,3,3|4|9,2011_09_30_drive_0034_0000000528|2011_09_30_drive_0034_0000000529|2011_09_30_drive_0034_0000000534,0.667,1.0,0.457,0
190,0.2,9,2,4|7,2011_09_30_drive_0034_0000000530|2011_09_30_drive_0034_0000000533,3,0|6|7,2011_09_30_drive_0034_0000000526|2011_09_30_drive_0034_0000000532|2011_09_30_drive_0034_0000000533,0.333,0.5,1.68,0
191,0.2,8,2,1|3,2011_09_30_drive_0034_0000000528|2011_09_30_drive_0034_0000000530,3,0|1|3,2011_09_30_drive_0034_0000000527|2011_09_30_drive_0034_0000000528|2011_09_30_drive_0034_0000000530,0.667,1.0,1.436,0
200,0.2,11,2,4|8,2011_10_03_drive_0027_0000000083|2011_10_03_drive_0027_0000000087,3,3|4|8,2011_10_03_drive_0027_0000000082|2011_10_03_drive_0027_0000000083|2011_10_03_drive_0027_0000000087,0.667,1.0,2.957,0
201,0.2,11,2,3|5,2011_10_03_drive_0027_0000000082|2011_10_03_drive_0027_0000000084,3,1|3|5,2011_10_03_drive_0027_0000000079|2011_10_03_drive_0027_0000000082|2011_10_03_drive_0027_0000000084,0.667,1.0,2.15,0
202,0.2,20,4,0|3|8|18,2011_10_03_drive_0027_0000000078|2011_10_03_drive_0027_0000000082|2011_10_03_drive_0027_0000000087|2011_10_03_drive_0027_0000000097,3,0|3|18,2011_10_03_drive_0027_0000000078|2011_10_03_drive_0027_0000000082|2011_10_03_drive_0027_0000000097,1.0,0.75,1.564,0
204,0.2,16,3,3|6|9,2011_10_03_drive_0027_0000000396|2011_10_03_drive_0027_0000000399|2011_10_03_drive_0027_0000000402,3,3|6|9,2011_10_03_drive_0027_0000000396|2011_10_03_drive_0027_0000000399|2011_10_03_drive_0027_0000000402,1.0,1.0,0.485,0
205,0.2,17,3,2|7|16,2011_10_03_drive_0027_0000000498|2011_10_03_drive_0027_0000000503|2011_10_03_drive_0027_0000000512,3,0|1|2,2011_10_03_drive_0027_0000000494|2011_10_03_drive_0027_0000000496|2011_10_03_drive_0027_0000000498,0.333,0.333,0.996,0
206,0.2,23,5,3|6|13|14|15,2011_10_03_drive_0027_0000000499|2011_10_03_drive_0027_0000000502|2011_10_03_drive_0027_0000000509|2011_10_03_drive_0027_0000000510|2011_10_03_drive_0027_0000000511,3,3|6|15,2011_10_03_drive_0027_0000000499|2011_10_03_drive_0027_0000000502|2011_10_03_drive_0027_0000000511,1.0,0.6,0.855,0
207,0.2,28,6,0|2|5|10|12|17,2011_10_03_drive_0027_0000000501|2011_10_03_drive_0027_0000000503|2011_10_03_drive_0027_0000000506|2011_10_03_drive_0027_0000000511|2011_10_03_drive_0027_0000000513|2011_10_03_drive_0027_0000000518,3,21|23|25,2011_10_03_drive_0027_0000000522|2011_10_03_drive_0027_0000000524|2011_10_03_drive_0027_0000000526,0.0,0.0,6.081,0
208,0.2,7,1,5,2011_10_03_drive_0027_0000000699,3,0|5|6,2011_10_03_drive_0027_0000000694|2011_10_03_drive_0027_0000000699|2011_10_03_drive_0027_0000000700,0.333,1.0,1.727,0
209,0.2,11,2,5|10,2011_10_03_drive_0027_0000000711|2011_10_03_drive_0027_0000000716,3,2|5|10,2011_10_03_drive_0027_0000000708|2011_10_03_drive_0027_0000000711|2011_10_03_drive_0027_0000000716,0.667,1.0,3.125,0
210,0.2,18,4,2|3|11|17,2011_10_03_drive_0027_0000000832|2011_10_03_drive_0027_0000000833|2011_10_03_drive_0027_0000000841|2011_10_03_drive_0027_0000000847,3,2|3|17,2011_10_03_drive_0027_0000000832|2011_10_03_drive_0027_0000000833|2011_10_03_drive_0027_0000000847,1.0,0.75,2.46,0
211,0.2,12,2,7|9,2011_10_03_drive_0027_0000000843|2011_10_03_drive_0027_0000000845,3,4|7|9,2011_10_03_drive_0027_0000000840|2011_10_03_drive_0027_0000000843|2011_10_03_drive_0027_0000000845,0.667,1.0,3.185,0
213,0.2,15,3,1|12|14,2011_10_03_drive_0027_0000001090|2011_10_03_drive_0027_0000001101|2011_10_03_drive_0027_0000001103,3,1|12|14,2011_10_03_drive_0027_0000001090|2011_10_03_drive_0027_0000001101|2011_10_03_drive_0027_0000001103,1.0,1.0,0.585,0
214,0.2,10,2,4|9,2011_10_03_drive_0027_0000001098|2011_10_03_drive_0027_0000001103,3,4|7|9,2011_10_03_drive_0027_0000001098|2011_10_03_drive_0027_0000001101|2011_10_03_drive_0027_0000001103,0.667,1.0,4.65,0
215,0.2,7,1,1,2011_10_03_drive_0027_0000001177,3,1|4|6,2011_10_03_drive_0027_0000001177|2011_10_03_drive_0027_0000001180|2011_10_03_drive_0027_0000001182,0.333,1.0,1.936,0
216,0.2,15,3,4|11|14,2011_10_03_drive_0027_0000001184|2011_10_03_drive_0027_0000001191|2011_10_03_drive_0027_0000001194,3,4|7|11,2011_10_03_drive_0027_0000001184|2011_10_03_drive_0027_0000001187|2011_10_03_drive_0027_0000001191,0.667,0.667,4.913,0
218,0.2,9,2,5|8,2011_10_03_drive_0027_0000001254|2011_10_03_drive_0027_0000001257,3,1|5|8,2011_10_03_drive_0027_0000001250|2011_10_03_drive_0027_0000001254|2011_10_03_drive_0027_0000001257,0.667,1.0,0.764,0
219,0.2,15,3,8|11|12,2011_10_03_drive_0027_0000001352|2011_10_03_drive_0027_0000001355|2011_10_03_drive_0027_0000001356,3,8|11|12,2011_10_03_drive_0027_0000001352|2011_10_03_drive_0027_0000001355|2011_10_03_drive_0027_0000001356,1.0,1.0,0.468,0
220,0.2,15,3,4|9|11,2011_10_03_drive_0027_0000001348|2011_10_03_drive_0027_0000001353|2011_10_03_drive_0027_0000001355,3,4|9|11,2011_10_03_drive_0027_0000001348|2011_10_03_drive_0027_0000001353|2011_10_03_drive_0027_0000001355,1.0,1.0,0.625,0
221,0.2,20,4,8|9|17|19,2011_10_03_drive_0027_0000001355|2011_10_03_drive_0027_0000001356|2011_10_03_drive_0027_0000001364|2011_10_03_drive_0027_0000001366,3,0|9|17,2011_10_03_drive_0027_0000001347|2011_10_03_drive_0027_0000001356|2011_10_03_drive_0027_0000001364,0.667,0.5,3.866,0
222,0.2,12,2,8|10,2011_10_03_drive_0027_0000001534|2011_10_03_drive_0027_0000001536,3,0|6|11,2011_10_03_drive_0027_0000001526|2011_10_03_drive_0027_0000001532|2011_10_03_drive_0027_0000001537,0.0,0.0,8.184,0
223,0.2,12,2,4|7,2011_10_03_drive_0027_0000001533|2011_10_03_drive_0027_0000001536,3,4|7|11,2011_10_03_drive_0027_0000001533|2011_10_03_drive_0027_0000001536|2011_10_03_drive_0027_0000001540,0.667,1.0,2.045,0
224,0.2,12,2,2|4,2011_10_03_drive_0027_0000001531|2011_10_03_drive_0027_0000001533,3,1|2|4,2011_10_03_drive_0027_0000001530|2011_10_03_drive_0027_0000001531|2011_10_03_drive_0027_0000001533,0.667,1.0,1.926,0
225,0.2,9,2,1|3,2011_10_03_drive_0027_0000001530|2011_10_03_drive_0027_0000001532,3,0|1|3,2011_10_03_drive_0027_0000001529|2011_10_03_drive_0027_0000001530|2011_10_03_drive_0027_0000001532,0.667,1.0,1.749,0
226,0.2,9,2,6|7,2011_10_03_drive_0027_0000001535|2011_10_03_drive_0027_0000001536,3,5|6|7,2011_10_03_drive_0027_0000001534|2011_10_03_drive_0027_0000001535|2011_10_03_drive_0027_0000001536,0.667,1.0,1.97,0
229,0.2,16,3,3|10|14,2011_10_03_drive_0027_0000002225|2011_10_03_drive_0027_0000002232|2011_10_03_drive_0027_0000002239,3,3|10|14,2011_10_03_drive_0027_0000002225|2011_10_03_drive_0027_0000002232|2011_10_03_drive_0027_0000002239,1.0,1.0,1.178,0
232,0.2,12,2,1|10,2011_10_03_drive_0027_0000002399|2011_10_03_drive_0027_0000002408,3,0|1|10,2011_10_03_drive_0027_0000002397|2011_10_03_drive_0027_0000002399|2011_10_03_drive_0027_0000002408,0.667,1.0,0.336,0
233,0.2,10,2,6|9,2011_10_03_drive_0027_0000002458|2011_10_03_drive_0027_0000002461,3,6|8|9,2011_10_03_drive_0027_0000002458|2011_10_03_drive_0027_0000002460|2011_10_03_drive_0027_0000002461,0.667,1.0,0.556,0
235,0.2,14,3,0|3|9,2011_10_03_drive_0027_0000002670|2011_10_03_drive_0027_0000002675|2011_10_03_drive_0027_0000002681,3,0|3|9,2011_10_03_drive_0027_0000002670|2011_10_03_drive_0027_0000002675|2011_10_03_drive_0027_0000002681,1.0,1.0,3.238,0
236,0.2,8,2,1|2,2011_10_03_drive_0027_0000003091|2011_10_03_drive_0027_0000003092,3,0|1|2,2011_10_03_drive_0027_0000003089|2011_10_03_drive_0027_0000003091|2011_10_03_drive_0027_0000003092,0.667,1.0,0.869,0
238,0.2,7,1,4,2011_10_03_drive_0027_0000003350,3,4|5|6,2011_10_03_drive_0027_0000003350|2011_10_03_drive_0027_0000003351|2011_10_03_drive_0027_0000003352,0.333,1.0,1.181,0
240,0.2,13,3,2|5|9,2011_10_03_drive_0027_0000003404|2011_10_03_drive_0027_0000003407|2011_10_03_drive_0027_0000003412,3,2|5|9,2011_10_03_drive_0027_0000003404|2011_10_03_drive_0027_0000003407|2011_10_03_drive_0027_0000003412,1.0,1.0,0.353,0
241,0.2,11,2,3|9,2011_10_03_drive_0027_0000003495|2011_10_03_drive_0027_0000003501,3,0|3|10,2011_10_03_drive_0027_0000003492|2011_10_03_drive_0027_0000003495|2011_10_03_drive_0027_0000003502,0.333,0.5,0.885,0
242,0.2,17,3,5|13|14,2011_10_03_drive_0027_0000003497|2011_10_03_drive_0027_0000003505|2011_10_03_drive_0027_0000003506,3,5|14|15,2011_10_03_drive_0027_0000003497|2011_10_03_drive_0027_0000003506|2011_10_03_drive_0027_0000003507,0.667,0.667,2.118,0
243,0.2,20,4,0|1|5|7,2011_10_03_drive_0027_0000003498|2011_10_03_drive_0027_0000003499|2011_10_03_drive_0027_0000003503|2011_10_03_drive_0027_0000003505,3,0|10|12,2011_10_03_drive_0027_0000003498|2011_10_03_drive_0027_0000003508|2011_10_03_drive_0027_0000003510,0.333,0.25,6.378,0
246,0.2,8,2,3|6,2011_10_03_drive_0027_0000003766|2011_10_03_drive_0027_0000003769,3,5|6|7,2011_10_03_drive_0027_0000003768|2011_10_03_drive_0027_0000003769|2011_10_03_drive_0027_0000003770,0.333,0.5,6.916,0
247,0.2,7,1,4,2011_10_03_drive_0027_0000003770,3,0|4|6,2011_10_03_drive_0027_0000003766|2011_10_03_drive_0027_0000003770|2011_10_03_drive_0027_0000003772,0.333,1.0,3.337,0
248,0.2,14,3,3|4|13,2011_10_03_drive_0027_0000003838|2011_10_03_drive_0027_0000003839|2011_10_03_drive_0027_0000003848,3,1|7|11,2011_10_03_drive_0027_0000003835|2011_10_03_drive_0027_0000003842|2011_10_03_drive_0027_0000003846,0.0,0.0,2.181,0
249,0.2,12,2,0|4,2011_10_03_drive_0027_0000004384|2011_10_03_drive_0027_0000004388,3,0|2|4,2011_10_03_drive_0027_0000004384|2011_10_03_drive_0027_0000004386|2011_10_03_drive_0027_0000004388,0.667,1.0,0.385,0
251,0.2,8,2,4|6,2011_10_03_drive_0034_0000000086|2011_10_03_drive_0034_0000000088,3,0|4|6,2011_10_03_drive_0034_0000000082|2011_10_03_drive_0034_0000000086|2011_10_03_drive_0034_0000000088,0.667,1.0,1.429,0
252,0.2,9,2,0|6,2011_10_03_drive_0034_0000000087|2011_10_03_drive_0034_0000000093,3,0|6|7,2011_10_03_drive_0034_0000000087|2011_10_03_drive_0034_0000000093|2011_10_03_drive_0034_0000000094,0.667,1.0,2.204,0
253,0.2,8,2,0|3,2011_10_03_drive_0034_0000000114|2011_10_03_drive_0034_0000000117,3,2|5|7,2011_10_03_drive_0034_0000000116|2011_10_03_drive_0034_0000000119|2011_10_03_drive_0034_0000000121,0.0,0.0,5.552,0
254,0.2,11,2,1|5,2011_10_03_drive_0034_0000000204|2011_10_03_drive_0034_0000000208,3,1|5|8,2011_10_03_drive_0034_0000000204|2011_10_03_drive_0034_0000000208|2011_10_03_drive_0034_0000000211,0.667,1.0,5.464,0
255,0.2,10,2,1|4,2011_10_03_drive_0034_0000000225|2011_10_03_drive_0034_0000000228,3,1|4|9,2011_10_03_drive_0034_0000000225|2011_10_03_drive_0034_0000000228|2011_10_03_drive_0034_0000000233,0.667,1.0,0.425,0
256,0.2,8,2,1|6,2011_10_03_drive_0034_0000000268|2011_10_03_drive_0034_0000000273,3,0|1|6,2011_10_03_drive_0034_0000000267|2011_10_03_drive_0034_0000000268|2011_10_03_drive_0034_0000000273,0.667,1.0,0.038,0
257,0.2,12,2,4|10,2011_10_03_drive_0034_0000000291|2011_10_03_drive_0034_0000000297,3,4|7|10,2011_10_03_drive_0034_0000000291|2011_10_03_drive_0034_0000000294|2011_10_03_drive_0034_0000000297,0.667,1.0,4.951,0
258,0.2,8,2,3|6,2011_10_03_drive_0034_0000000312|2011_10_03_drive_0034_0000000315,3,3|6|7,2011_10_03_drive_0034_0000000312|2011_10_03_drive_0034_0000000315|2011_10_03_drive_0034_0000000316,0.667,1.0,1.558,0
259,0.2,7,1,3,2011_10_03_drive_0034_0000000386,3,3|5|6,2011_10_03_drive_0034_0000000386|2011_10_03_drive_0034_0000000388|2011_10_03_drive_0034_0000000389,0.333,1.0,0.992,0
260,0.2,9,2,5|6,2011_10_03_drive_0034_0000000414|2011_10_03_drive_0034_0000000415,3,2|5|6,2011_10_03_drive_0034_0000000411|2011_10_03_drive_0034_0000000414|2011_10_03_drive_0034_0000000415,0.667,1.0,3.845,0
261,0.2,7,1,4,2011_10_03_drive_0034_0000000459,3,0|4|6,2011_10_03_drive_0034_0000000455|2011_10_03_drive_0034_0000000459|2011_10_03_drive_0034_0000000461,0.333,1.0,2.125,0
262,0.2,13,3,3|6|9,2011_10_03_drive_0034_0000000489|2011_10_03_drive_0034_0000000492|2011_10_03_drive_0034_0000000495,3,6|8|12,2011_10_03_drive_0034_0000000492|2011_10_03_drive_0034_0000000494|2011_10_03_drive_0034_0000000498,0.333,0.333,0.615,0
263,0.2,13,3,1|7|8,2011_10_03_drive_0034_0000000487|2011_10_03_drive_0034_0000000493|2011_10_03_drive_0034_0000000494,3,1|7|8,2011_10_03_drive_0034_0000000487|2011_10_03_drive_0034_0000000493|2011_10_03_drive_0034_0000000494,1.0,1.0,0.632,0
264,0.2,11,2,1|7,2011_10_03_drive_0034_0000000986|2011_10_03_drive_0034_0000000992,3,1|6|7,2011_10_03_drive_0034_0000000986|2011_10_03_drive_0034_0000000991|2011_10_03_drive_0034_0000000992,0.667,1.0,0.95,0
265,0.2,11,2,7|9,2011_10_03_drive_0034_0000001747|2011_10_03_drive_0034_0000001749,3,7|8|9,2011_10_03_drive_0034_0000001747|2011_10_03_drive_0034_0000001748|2011_10_03_drive_0034_0000001749,0.667,1.0,0.71,0
266,0.2,7,1,1,2011_10_03_drive_0034_0000001960,3,1|4|5,2011_10_03_drive_0034_0000001960|2011_10_03_drive_0034_0000001963|2011_10_03_drive_0034_0000001964,0.333,1.0,1.503,0
267,0.2,13,3,0|5|7,2011_10_03_drive_0034_0000001987|2011_10_03_drive_0034_0000001992|2011_10_03_drive_0034_0000001994,3,0|4|5,2011_10_03_drive_0034_0000001987|2011_10_03_drive_0034_0000001991|2011_10_03_drive_0034_0000001992,0.667,0.667,1.337,0
268,0.2,12,2,2|8,2011_10_03_drive_0034_0000003289|2011_10_03_drive_0034_0000003295,3,2|7|8,2011_10_03_drive_0034_0000003289|2011_10_03_drive_0034_0000003294|2011_10_03_drive_0034_0000003295,0.667,1.0,0.752,0
269,0.2,13,3,8|10|12,2011_10_03_drive_0034_0000003389|2011_10_03_drive_0034_0000003391|2011_10_03_drive_0034_0000003393,3,3|10|12,2011_10_03_drive_0034_0000003384|2011_10_03_drive_0034_0000003391|2011_10_03_drive_0034_0000003393,0.667,0.667,0.109,0
270,0.2,9,2,1|3,2011_10_03_drive_0034_0000004245|2011_10_03_drive_0034_0000004247,3,1|3|7,2011_10_03_drive_0034_0000004245|2011_10_03_drive_0034_0000004247|2011_10_03_drive_0034_0000004251,0.667,1.0,1.436,0
271,0.2,10,2,2|7,2011_10_03_drive_0034_0000004540|2011_10_03_drive_0034_0000004545,3,2|7|9,2011_10_03_drive_0034_0000004540|2011_10_03_drive_0034_0000004545|2011_10_03_drive_0034_0000004547,0.667,1.0,3.419,0
272,0.2,10,2,1|7,2011_10_03_drive_0034_0000004572|2011_10_03_drive_0034_0000004578,3,1|7|9,2011_10_03_drive_0034_0000004572|2011_10_03_drive_0034_0000004578|2011_10_03_drive_0034_0000004580,0.667,1.0,0.832,0
274,0.2,17,3,6|11|12,2011_10_03_drive_0047_0000000276|2011_10_03_drive_0047_0000000281|2011_10_03_drive_0047_0000000282,3,6|11|12,2011_10_03_drive_0047_0000000276|2011_10_03_drive_0047_0000000281|2011_10_03_drive_0047_0000000282,1.0,1.0,1.447,0
2,0.2,8,2,4|7,2011_09_26_drive_0005_0000000081|2011_09_26_drive_0005_0000000084,3,4|6|7,2011_09_26_drive_0005_0000000081|2011_09_26_drive_0005_0000000083|2011_09_26_drive_0005_0000000084,0.667,1.0,0.669,0
5,0.2,13,3,3|7|11,2011_09_26_drive_0009_0000000362|2011_09_26_drive_0009_0000000370|2011_09_26_drive_0009_0000000376,3,3|7|11,2011_09_26_drive_0009_0000000362|2011_09_26_drive_0009_0000000370|2011_09_26_drive_0009_0000000376,1.0,1.0,0.821,0
6,0.2,13,3,1|4|9,2011_09_26_drive_0009_0000000358|2011_09_26_drive_0009_0000000364|2011_09_26_drive_0009_0000000374,3,1|2|5,2011_09_26_drive_0009_0000000358|2011_09_26_drive_0009_0000000360|2011_09_26_drive_0009_0000000366,0.333,0.333,3.485,0
11,0.2,7,1,4,2011_09_26_drive_0014_0000000078,3,4|5|6,2011_09_26_drive_0014_0000000078|2011_09_26_drive_0014_0000000079|2011_09_26_drive_0014_0000000080,0.333,1.0,0.683,0
14,0.2,7,1,2,2011_09_26_drive_0014_0000000304,3,4|5|6,2011_09_26_drive_0014_0000000308|2011_09_26_drive_0014_0000000310|2011_09_26_drive_0014_0000000312,0.0,0.0,16.69,0
19,0.2,15,3,0|2|9,2011_09_26_drive_0019_0000000174|2011_09_26_drive_0019_0000000176|2011_09_26_drive_0019_0000000183,3,0|2|9,2011_09_26_drive_0019_0000000174|2011_09_26_drive_0019_0000000176|2011_09_26_drive_0019_0000000183,1.0,1.0,0.505,0
20,0.2,10,2,1|9,2011_09_26_drive_0027_0000000021|2011_09_26_drive_0027_0000000036,3,1|8|9,2011_09_26_drive_0027_0000000021|2011_09_26_drive_0027_0000000034|2011_09_26_drive_0027_0000000036,0.667,1.0,2.893,0
23,0.2,7,1,2,2011_09_26_drive_0028_0000000227,3,1|2|6,2011_09_26_drive_0028_0000000226|2011_09_26_drive_0028_0000000227|2011_09_26_drive_0028_0000000231,0.333,1.0,0.473,0
